time,LFP power,stage (number),wake (0) vs sleep (1),stage (full),LFP freq band,LFP freq (Hz)
1656839741.0,0.405982905982906,2,1,light,beta,12.7
1656840341.0,0.3920940170940171,0,0,wake,beta,12.7
1656840941.0,0.3456196581196581,0,0,wake,beta,12.7
1656841541.0,0.3392094017094017,2,1,light,beta,12.7
1656842141.0,0.31517094017094016,0,0,wake,beta,12.7
1656842741.0,0.3418803418803419,0,0,wake,beta,12.7
1656843341.0,0.4172008547008547,0,0,wake,beta,12.7
1656843941.0,0.3942307692307692,0,0,wake,beta,12.7
1656844541.0,0.3814102564102564,0,0,wake,beta,12.7
1656845141.0,0.406517094017094,0,0,wake,beta,12.7
1656845741.0,0.453525641025641,0,0,wake,beta,12.7
1656846341.0,0.4545940170940171,0,0,wake,beta,12.7
1656846941.0,0.37606837606837606,0,0,wake,beta,12.7
1656847541.0,0.35096153846153844,0,0,wake,beta,12.7
1656848141.0,0.3418803418803419,0,0,wake,beta,12.7
1656848741.0,0.3547008547008547,0,0,wake,beta,12.7
1656849341.0,0.3926282051282051,0,0,wake,beta,12.7
1656849941.0,0.34989316239316237,0,0,wake,beta,12.7
1656850542.0,0.37286324786324787,0,0,wake,beta,12.7
1656851142.0,0.3643162393162393,0,0,wake,beta,12.7
1656851742.0,0.3349358974358974,0,0,wake,beta,12.7
1656852342.0,0.2916666666666667,0,0,wake,beta,12.7
1656852942.0,0.2692307692307692,0,0,wake,beta,12.7
1656853542.0,0.30448717948717946,0,0,wake,beta,12.7
1656854142.0,0.31356837606837606,0,0,wake,beta,12.7
1656854742.0,0.3969017094017094,0,0,wake,beta,12.7
1656855342.0,0.41399572649572647,0,0,wake,beta,12.7
1656855942.0,0.42467948717948717,0,0,wake,beta,12.7
1656856542.0,0.6127136752136753,0,0,wake,beta,12.7
1656857142.0,0.6426282051282052,0,0,wake,beta,12.7
1656857742.0,0.594551282051282,0,0,wake,beta,12.7
1656858342.0,0.5566239316239316,0,0,wake,beta,12.7
1656858942.0,0.6923076923076923,0,0,wake,beta,12.7
1656859542.0,0.5982905982905983,0,0,wake,beta,12.7
1656860142.0,0.5966880341880342,0,0,wake,beta,12.7
1656860742.0,0.5571581196581197,0,0,wake,beta,12.7
1656861342.0,0.4081196581196581,0,0,wake,beta,12.7
1656861942.0,0.39903846153846156,0,0,wake,beta,12.7
1656862542.0,0.37446581196581197,0,0,wake,beta,12.7
1656863142.0,0.46794871794871795,0,0,wake,beta,12.7
1656863742.0,0.47435897435897434,0,0,wake,beta,12.7
1656864342.0,0.359508547008547,0,0,wake,beta,12.7
1656864942.0,0.5373931623931624,0,0,wake,beta,12.7
1656865542.0,0.4428418803418803,0,0,wake,beta,12.7
1656866142.0,0.3701923076923077,0,0,wake,beta,12.7
1656866742.0,0.5213675213675214,0,0,wake,beta,12.7
1656867342.0,0.4412393162393162,0,0,wake,beta,12.7
1656867942.0,0.38301282051282054,0,0,wake,beta,12.7
1656868542.0,0.3926282051282051,0,0,wake,beta,12.7
1656869142.0,0.44551282051282054,0,0,wake,beta,12.7
1656869742.0,0.4706196581196581,0,0,wake,beta,12.7
1656870342.0,0.46794871794871795,0,0,wake,beta,12.7
1656870942.0,0.4230769230769231,0,0,wake,beta,12.7
1656871542.0,0.5625,0,0,wake,beta,12.7
1656872142.0,0.6095085470085471,0,0,wake,beta,12.7
1656872742.0,0.5352564102564102,0,0,wake,beta,12.7
1656873342.0,0.4807692307692308,0,0,wake,beta,12.7
1656873942.0,0.5026709401709402,0,0,wake,beta,12.7
1656874542.0,0.4155982905982906,0,0,wake,beta,12.7
1656875142.0,0.5080128205128205,0,0,wake,beta,12.7
1656875743.0,0.5598290598290598,0,0,wake,beta,12.7
1656876343.0,0.48878205128205127,0,0,wake,beta,12.7
1656876943.0,0.530982905982906,0,0,wake,beta,12.7
1656877543.0,0.47649572649572647,0,0,wake,beta,12.7
1656878143.0,0.46634615384615385,0,0,wake,beta,12.7
1656878743.0,0.5325854700854701,0,0,wake,beta,12.7
1656879343.0,0.49893162393162394,0,0,wake,beta,12.7
1656879943.0,0.5138888888888888,0,0,wake,beta,12.7
1656880543.0,0.5080128205128205,0,0,wake,beta,12.7
1656881143.0,0.5058760683760684,0,0,wake,beta,12.7
1656881743.0,0.6351495726495726,0,0,wake,beta,12.7
1656882343.0,0.6025641025641025,0,0,wake,beta,12.7
1656882943.0,0.6447649572649573,0,0,wake,beta,12.7
1656883543.0,0.5341880341880342,0,0,wake,beta,12.7
1656884143.0,0.37927350427350426,0,0,wake,beta,12.7
1656884743.0,0.38087606837606836,0,0,wake,beta,12.7
1656885343.0,0.4967948717948718,0,0,wake,beta,12.7
1656885943.0,0.42414529914529914,0,0,wake,beta,12.7
1656886543.0,0.38835470085470086,0,0,wake,beta,12.7
1656887143.0,0.42574786324786323,0,0,wake,beta,12.7
1656887743.0,0.4583333333333333,0,0,wake,beta,12.7
1656888343.0,0.5795940170940171,0,0,wake,beta,12.7
1656888943.0,0.6634615384615384,0,0,wake,beta,12.7
1656889543.0,0.4935897435897436,0,0,wake,beta,12.7
1656890143.0,0.5117521367521367,0,0,wake,beta,12.7
1656890743.0,0.5389957264957265,0,0,wake,beta,12.7
1656891343.0,0.4439102564102564,0,0,wake,beta,12.7
1656891943.0,0.4310897435897436,0,0,wake,beta,12.7
1656892543.0,0.4620726495726496,0,0,wake,beta,12.7
1656893143.0,0.5026709401709402,0,0,wake,beta,12.7
1656893743.0,0.5283119658119658,0,0,wake,beta,12.7
1656894343.0,0.5277777777777778,0,0,wake,beta,12.7
1656894943.0,0.5705128205128205,0,0,wake,beta,12.7
1656895543.0,0.5373931623931624,0,0,wake,beta,12.7
1656896143.0,0.5176282051282052,0,0,wake,beta,12.7
1656896743.0,0.5582264957264957,2,1,light,beta,12.7
1656897343.0,0.6030982905982906,2,1,light,beta,12.7
1656897943.0,0.5288461538461539,2,1,light,beta,12.7
1656898543.0,0.5368589743589743,0,0,wake,beta,12.7
1656899143.0,0.3952991452991453,2,1,light,beta,12.7
1656899743.0,0.3317307692307692,3,1,deep,beta,12.7
1656900343.0,0.5235042735042735,2,1,light,beta,12.7
1656900944.0,0.4791666666666667,0,0,wake,beta,12.7
1656901544.0,0.44925213675213677,0,0,wake,beta,12.7
1656902144.0,0.3573717948717949,2,1,light,beta,12.7
1656902744.0,0.3936965811965812,2,1,light,beta,12.7
1656903344.0,0.421474358974359,2,1,light,beta,12.7
1656903944.0,0.4011752136752137,2,1,light,beta,12.7
1656904544.0,0.484508547008547,2,1,light,beta,12.7
1656905144.0,0.4519230769230769,0,0,wake,beta,12.7
